requested_date_ad,scrape_date_bs,commodity,unit,min_price,max_price,avg_price,price_issue_type,exclude_from_default_model_window,manual_review,policy_action
2019-11-01,"कार्तिक १५, २०७६",गोलभेडा ठूलो(नेपाली),केजी,150.0,160.0,155.0,statistical_outlier,False,True,manual_review
2022-06-01,"जेठ १८, २०७९",गोलभेडा ठूलो(नेपाली),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2023-08-19,"भदौ ०२, २०८०",गोलभेडा ठूलो(नेपाली),केजी,140.0,160.0,147.5,statistical_outlier,False,True,manual_review
2023-08-20,"भदौ ०३, २०८०",गोलभेडा ठूलो(नेपाली),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2023-08-03,"साउन १८, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-04,"साउन १९, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-05,"साउन २०, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-06,"साउन २१, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,168.33,statistical_outlier,False,True,manual_review
2023-08-07,"साउन २२, २०८०",गोलभेडा ठूलो(नेपाली),केजी,150.0,170.0,160.0,statistical_outlier,False,True,manual_review
2023-08-08,"साउन २३, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-09,"साउन २४, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-10,"साउन २५, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-11,"साउन २६, २०८०",गोलभेडा ठूलो(नेपाली),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2023-08-14,"साउन २९, २०८०",गोलभेडा ठूलो(नेपाली),केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-08-15,"साउन ३०, २०८०",गोलभेडा ठूलो(नेपाली),केजी,140.0,160.0,150.0,statistical_outlier,False,True,manual_review
2024-10-13,"असोज २७, २०८१",गोलभेडा सानो(लोकल),केजी,120.0,130.0,125.0,statistical_outlier,False,True,manual_review
2024-10-23,"कार्तिक ०७, २०८१",गोलभेडा सानो(लोकल),केजी,110.0,140.0,125.0,statistical_outlier,False,True,manual_review
2018-06-08,"जेठ २५, २०७५",ग्याठ कोबी,केजी,140.0,150.0,145.0,statistical_outlier,False,True,manual_review
2019-01-24,"माघ १०, २०७५",ग्याठ कोबी,केजी,150.0,170.0,157.0,statistical_outlier,False,True,manual_review
2024-07-11,"असार २७, २०८१",घिउ सिमी(लोकल),केजी,200.0,220.0,210.0,statistical_outlier,False,True,manual_review
2024-07-14,"असार ३०, २०८१",घिउ सिमी(लोकल),केजी,200.0,220.0,210.0,statistical_outlier,False,True,manual_review
2026-02-06,"माघ २३, २०८२",घिउ सिमी(लोकल),केजी,190.0,220.0,205.0,statistical_outlier,False,True,manual_review
2021-09-18,"असोज ०२, २०७८",चमसूरको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2021-09-19,"असोज ०३, २०७८",चमसूरको साग,केजी,300.0,350.0,325.0,statistical_outlier,False,True,manual_review
2021-09-20,"असोज ०४, २०७८",चमसूरको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2021-09-21,"असोज ०५, २०७८",चमसूरको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2021-09-22,"असोज ०६, २०७८",चमसूरको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2021-09-23,"असोज ०७, २०७८",चमसूरको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2021-09-24,"असोज ०८, २०७८",चमसूरको साग,केजी,250.0,300.0,275.0,statistical_outlier,False,True,manual_review
2021-09-25,"असोज ०९, २०७८",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2021-09-26,"असोज १०, २०७८",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2021-10-01,"असोज १५, २०७८",चमसूरको साग,केजी,280.0,300.0,293.33,statistical_outlier,False,True,manual_review
2021-10-07,"असोज २१, २०७८",चमसूरको साग,केजी,220.0,250.0,240.0,statistical_outlier,False,True,manual_review
2024-10-13,"असोज २७, २०८१",चमसूरको साग,केजी,300.0,400.0,350.0,statistical_outlier,False,True,manual_review
2024-10-14,"असोज २८, २०८१",चमसूरको साग,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2024-10-15,"असोज २९, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2023-10-17,"असोज ३०, २०८०",चमसूरको साग,केजी,250.0,300.0,275.0,statistical_outlier,False,True,manual_review
2024-10-16,"असोज ३०, २०८१",चमसूरको साग,केजी,250.0,300.0,276.67,statistical_outlier,False,True,manual_review
2022-10-18,"कार्तिक ०१, २०७९",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2023-10-18,"कार्तिक ०१, २०८०",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2024-10-17,"कार्तिक ०१, २०८१",चमसूरको साग,केजी,250.0,300.0,276.67,statistical_outlier,False,True,manual_review
2022-10-19,"कार्तिक ०२, २०७९",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2023-10-19,"कार्तिक ०२, २०८०",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2022-10-20,"कार्तिक ०३, २०७९",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2023-10-20,"कार्तिक ०३, २०८०",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2024-10-19,"कार्तिक ०३, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2025-10-20,"कार्तिक ०३, २०८२",चमसूरको साग,केजी,240.0,260.0,250.0,statistical_outlier,False,True,manual_review
2022-10-21,"कार्तिक ०४, २०७९",चमसूरको साग,केजी,250.0,280.0,265.0,statistical_outlier,False,True,manual_review
2023-10-21,"कार्तिक ०४, २०८०",चमसूरको साग,केजी,250.0,280.0,265.0,statistical_outlier,False,True,manual_review
2025-10-21,"कार्तिक ०४, २०८२",चमसूरको साग,केजी,240.0,260.0,250.0,statistical_outlier,False,True,manual_review
2022-10-22,"कार्तिक ०५, २०७९",चमसूरको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2023-10-22,"कार्तिक ०५, २०८०",चमसूरको साग,केजी,250.0,280.0,265.0,statistical_outlier,False,True,manual_review
2024-10-21,"कार्तिक ०५, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2025-10-22,"कार्तिक ०५, २०८२",चमसूरको साग,केजी,240.0,260.0,250.0,statistical_outlier,False,True,manual_review
2022-10-23,"कार्तिक ०६, २०७९",चमसूरको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2024-10-22,"कार्तिक ०६, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2025-10-23,"कार्तिक ०६, २०८२",चमसूरको साग,केजी,250.0,350.0,300.0,statistical_outlier,False,True,manual_review
2022-10-24,"कार्तिक ०७, २०७९",चमसूरको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2025-10-24,"कार्तिक ०७, २०८२",चमसूरको साग,केजी,250.0,300.0,276.67,statistical_outlier,False,True,manual_review
2022-10-25,"कार्तिक ०८, २०७९",चमसूरको साग,केजी,280.0,300.0,293.33,statistical_outlier,False,True,manual_review
2023-10-25,"कार्तिक ०८, २०८०",चमसूरको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2024-10-24,"कार्तिक ०८, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2025-10-25,"कार्तिक ०८, २०८२",चमसूरको साग,केजी,200.0,250.0,227.5,statistical_outlier,False,True,manual_review
2022-10-26,"कार्तिक ०९, २०७९",चमसूरको साग,केजी,300.0,350.0,325.0,statistical_outlier,False,True,manual_review
2024-10-25,"कार्तिक ०९, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2025-10-26,"कार्तिक ०९, २०८२",चमसूरको साग,केजी,200.0,250.0,227.5,statistical_outlier,False,True,manual_review
2022-10-27,"कार्तिक १०, २०७९",चमसूरको साग,केजी,300.0,350.0,325.0,statistical_outlier,False,True,manual_review
2024-10-26,"कार्तिक १०, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2025-10-27,"कार्तिक १०, २०८२",चमसूरको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2022-10-28,"कार्तिक ११, २०७९",चमसूरको साग,केजी,250.0,300.0,275.0,statistical_outlier,False,True,manual_review
2024-10-27,"कार्तिक ११, २०८१",चमसूरको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
